time,backscatter40,swath_indicator,as_des_pass,sat_id
2008-02-25T03:09:28Z,-13.061627,1,1,3
2008-02-25T14:26:09Z,-12.687461,0,0,3
2008-02-27T04:08:04Z,-13.114033,0,1,3
2008-02-27T15:24:40Z,-12.781659,1,0,3
2008-02-29T03:26:42Z,-13.275584,1,1,3
2008-02-29T14:43:16Z,-12.734177,0,0,3
2008-03-01T03:05:56Z,-12.915005,1,1,3
2008-03-01T14:22:39Z,-12.936435,0,0,3
2008-03-02T04:25:10Z,,0,1,3
2008-03-02T15:41:54Z,-11.216484,1,0,3
2008-03-03T04:04:33Z,-12.982688,0,1,3
2008-03-03T15:21:08Z,-12.994301,1,0,3
2008-03-05T03:23:10Z,-13.323509,1,1,3
